id,baseline,topic,chapter_mapping,study_tier,mock,question,decision,verification,automatic_flags,fingerprint_matches
q-0816,True,bonus.withholding,,reinforcement,,賞与の算出率を選ぶ際に用いる前月給与の金額はどれか。,retire,retired,,退役：公開対象外
q-0817,True,bonus.withholding,,reinforcement,,算出率の表の甲欄で使用する扶養親族等の数は、何に基づいて確認するか。,retire,retired,,退役：公開対象外
q-0818,True,bonus.withholding,賞与計算のしかた,reinforcement,,通常の賞与から社会保険料等の本人負担分（0円ではない）を控除する。算出率表で選んだ率を掛ける金額はどれか。,revise,complete,,True
q-0819,True,bonus.withholding,,reinforcement,,賞与の源泉所得税計算で102.1%を掛ける意味はどれか。なお、設問の率は復興特別所得税加算前の本税率とする。,retire,retired,,退役：公開対象外
q-0820,True,bonus.withholding,,core,,前月に給与の支払がない者へ賞与を支給する場合、源泉徴収税額の算定方法はどれか。,retire,retired,,退役：公開対象外
q-0821,True,bonus.withholding,,reinforcement,,社会保険料等控除後の賞与が前月給与の10倍を超える場合、源泉徴収税額の取扱いはどれか。,retire,retired,,退役：公開対象外
q-0822,True,bonus.withholding,,reinforcement,,賞与が前月給与の10倍を超えるかを判定するとき、比較する金額の組合せはどれか。,retire,retired,,退役：公開対象外
q-0823,True,bonus.withholding,,reinforcement,,賞与の計算期間が6か月以下で、前月給与の10倍を超える特例を使う場合の基本的な計算手順はどれか。,retire,retired,,退役：公開対象外
q-0824,True,bonus.withholding,,reinforcement,,賞与の計算期間が6か月を超える場合、月額表による特例計算で用いる期間数はどれか。,retire,retired,,退役：公開対象外
q-0825,True,bonus.withholding,,reinforcement,,前月に給与の支払がない場合の特例計算について、基本的な手順はどれか。,retire,retired,,退役：公開対象外
q-0826,True,bonus.withholding,賞与計算のしかた,reinforcement,,2026年9月、健康・介護・厚生年金・雇用の保険料と子ども・子育て支援金が発生する人に通常賞与を支給する。源泉所得税の計算基礎から差し引く、これらの本人負担分の組合せはどれか。,revise,complete,,True
q-0827,True,calculation.bonus-withholding,賞与計算のしかた,core,mogi-3,"2026年9月、月内を通じて35歳の居住者で、協会けんぽ東京支部・厚生年金（基金なし）・一般の事業の雇用保険に加入し、免除はない。通常賞与500,000円、両制度の標準賞与額も500,000円。扶養控除等申告書は提出済み、前月の社会保険料等控除後の課税給与240,000円、表の扶養親族等1人。健康9.85％・支援金0.23％・厚年18.3％を労使折半、雇用の本人率5/1,000。2026年分賞与算出率表を用い、1円未満を切り捨てた賞与の源泉徴収税額はどれか。",revise,complete,,True
q-0828,True,calculation.bonus-withholding,賞与計算のしかた,core,,"2026年9月、月内を通じて45歳・国内住所ありの協会けんぽ東京支部・厚生年金（基金なし）・一般の事業の雇用保険の加入者へ、通常賞与600,000円を支給する。免除・上限到達なし。居住者・甲欄で前月給与に対応する算出率は2.042％と与えられている。健保＋介護11.47％、支援金0.23％、厚年18.3％は労使折半、雇用の本人率5/1,000。賞与の源泉徴収税額を1円未満切捨てで求めよ。",revise,complete,,True
q-0829,True,calculation.net-pay,給与計算の演習問題,core,mogi-3,"2026年9月の現金総支給額は300,000円で全額課税。月内を通じ35歳の居住者で、協会けんぽ東京・厚生年金（基金なし）・一般の事業の雇用保険へ継続加入し、免除はない。給与から控除する月分の健康保険・厚生年金の標準報酬月額はどちらも300,000円、支援金も対象とする。扶養控除等申告書を提出済みで表の扶養親族等1人。資料集から本人負担の保険料と源泉所得税を求め、差引支給額を答えよ。住民税・その他控除・給与以外の精算は0円。",revise,complete,,True
q-0830,True,calculation.net-pay,給与計算の演習問題,core,,"2026年9月の現金総支給額は320,000円（非課税通勤手当18,000円を含む）。月内を通じ45歳・国内住所ありの居住者で、協会けんぽ東京・厚生年金（基金なし）・一般の事業の雇用保険へ継続加入し、免除はない。給与から控除する月分の健康保険・厚生年金の標準報酬月額はどちらも300,000円、支援金も対象とする。扶養控除等申告書を提出済みで表の扶養親族等0人。住民税の通知額12,000円、他の控除・給与以外の精算なし。資料集で本人負担の保険料と源泉所得税を求め、差引支給額を答えよ。",revise,complete,,True
q-0831,True,calculation.social-insurance,給与計算の演習問題,core,,"2026年4月分の保険料を5月給与から控除する。月内を通じ45歳・国内住所あり、協会けんぽ東京支部・厚生年金（基金なし）の一般被保険者で、免除・適用除外なし。両制度の標準報酬月額は300,000円。健保＋介護11.47％、支援金0.23％、厚年18.3％を労使折半とする。この3項目の本人負担合計はいくらか。雇用保険を含めず円で答えよ。",revise,complete,,True
q-0832,False,payroll.absence-vs-disciplinary-reduction,給与計算とは,core,,給与の減額処理を確認する際、欠勤控除と減給制裁を区別する基準として適切なものはどれか。,revise,complete,,True
q-0833,False,payroll.mynumber-handling,給与計算とは,core,,給与計算担当者が、源泉徴収票作成や社会保険届出のために従業員本人から書面でマイナンバーを取得する。取得前の対応として適切なものはどれか。,revise,complete,,True
q-0834,False,social.pension-grade-range,給与計算担当者が知っておきたい社会保険制度,core,,標準報酬月額の等級表を選ぶときの注意点として適切なものはどれか。,revise,complete,,True
q-0835,False,social.remuneration-scope,給与計算担当者が知っておきたい社会保険制度,core,,従業員が立て替えた通常必要な出張旅費を領収書に基づき実費精算した。この精算額の社会保険上の扱いとして適切なものはどれか。,revise,complete,,True
q-0836,False,commute.car-distance-limit,支給項目欄,core,,"2026年4月25日に支払われるべき、その月のマイカー通勤手当55,000円を支給する。過去の手当の差額追加ではない。片道70kmで、勤務先周辺の駐車場料金6,000円を常例として本人が負担し、非課税限度額への加算要件を満たす。交通機関等の併用はない。資料集を使い、課税となる通勤手当を求めよ。",revise,complete,,True
