id,change,fields,reason,merged_into,approval
q-0805,退役,,A上限3回。B1/D2は上限でなくC4は月例報酬との境界違い。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0471,retired
q-0806,退役,,D実態と回数。A名称/C見出し/B本人希望だけでは決まらない。同じ対償性の具体例へ。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0803,retired
q-0807,退役,,B税前千切。A百円四捨五入/C税後/D税後百円切上は違う。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0801,retired
q-0808,退役,,B千切。A百切/C万四捨五入/D千切上は違う。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0801,retired
q-0809,修正,explanation question_text,同一保険者と基準日を限定、年度の期間を説明。 全体網羅性・模試難易度の承認とは別。,,complete
q-0810,退役,,D4/1〜翌3/31。A6〜5/B暦年/C7〜6は違う。年度の始終を統合先解説で確認。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0809,retired
q-0811,修正,explanation question_text,同一保険者・初めて到達・当月1回とし残額が負や0の場合と区別。 全体網羅性・模試難易度の承認とは別。,,complete
q-0812,修正,explanation,同月合算と異月の別枠を説明。 全体網羅性・模試難易度の承認とは別。,,complete
q-0813,退役,,D同月合算150。A各回年度150/B年度573/C各回573は違う。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0812,retired
q-0814,退役,,B支給月ごと。A半年/C年度/D四半期は違う。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0812,retired
q-0815,修正,choices explanation question_text source_keys,居住者・甲欄・通常例を指定、前月と今回の金額を区別。 全体網羅性・模試難易度の承認とは別。,,complete
q-0816,退役,,D前月社会等後。A総額/B当月/C手取りは違う。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0815,retired
q-0817,退役,,A扶養申告書。B健康被扶養/C雇用届/D住民通知は所得税の人数判定根拠でない。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0713,retired
q-0818,修正,difficulty exam_role explanation question_text role source_keys,正の保険料等が発生する通常の乗算対象を問う。 全体網羅性・模試難易度の承認とは別。,,complete
q-0819,退役,,B復興加算。A健保上限/C会社分/D住民均等割は違う。年指定がない元の本税加算を2026年の計算例へ。 全文全肢確認済み。同じ判断を問う通常演習へ統合し履歴保持・習熟移行なし。,q-0802,retired
q-0820,退役,,C月額換算。A通常0扱い/B住民年額/D日額は違う。解説は控除後の限定不足。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0821,退役,,A月額特例。B住民/C最大/D最小は違う。前月給与も社会保険料等控除後で比較する条件が本文に不足。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0822,退役,,D双方社会保険料等後が意図。A両前/B片方/C片方は違うが、全肢の「控除後」が何を引くか本文で未指定。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0823,退役,,B6・月額・差額6倍が意図。A算出率/C日額/D住民は違う。給与合算も控除後の金額と限定が必要。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0824,退役,,C12・12が意図。A6・6/B12・6/D6・12は違う。ただし10倍超の場合は前月給与合算とその税額差引が要り、単に表の税額を12倍では足りない。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0825,退役,,A6/12月額倍戻し。B算出率/C住民/D日額は違う。除算対象は社会保険料等控除後賞与と明示が必要。 本文・全肢・正答・解説を照合。主催者が1級の特例として掲げる内容で、2026年公式2級テキスト未入手のため2級必須技能として承認できず配信から除外。法令の誤りだけを退役理由とはしない。統合先なし、履歴保持・ID再利用・習熟移行なし。,,retired
q-0826,修正,choices difficulty exam_role explanation question_text role source_keys,支援金を追加し住民税を賞与から絶対控除しない旧解説を修正。 全体網羅性・模試難易度の承認とは別。,,complete
q-0827,修正,distractor_feedback explanation question_text source_keys,率以外の途中値は登録正答を見る前に独立計算。率は登録正答確認後に2026原表画像で独立照合（完全な盲検とはしない）。107000以上250000未満、甲1人2.042%。73450、426550、8710.151→8710。 全体網羅性・模試難易度の承認とは別。,,complete
q-0828,修正,distractor_feedback explanation question_text source_keys,600000、本人34410+690+54900+3000=93000、507000×.02042=10352.94→10352を登録式によらず算出。 全体網羅性・模試難易度の承認とは別。,,complete
q-0829,修正,distractor_feedback explanation question_text reference_sheet_slugs source_keys,300000−(42570+1500+4710)=251220を登録式から独立算出。確定済額を総支給から引く技能。 全体網羅性・模試難易度の承認とは別。 総合計算の不足を解消するため、確定済控除額の提示をやめ、本人保険料・源泉税から自力で算出する形式へ改訂。学習目標と最終正答金額は同じ。,,complete
q-0830,修正,distractor_feedback explanation question_text reference_sheet_slugs role source_keys,320000−45000−1600−6320−12000=255080。非課税18000を本文に補い税額表255400甲0=6320と整合。 全体網羅性・模試難易度の承認とは別。 総合計算の不足を解消するため、確定済控除額の提示をやめ、本人保険料・源泉税から自力で算出する形式へ改訂。学習目標と最終正答金額は同じ。,,complete
q-0831,修正,common_mistake question_text source_keys,300000×.1147/2=17205、×.0023/2=345、×.183/2=27450、合計45000。差額介護2430も独立算出。 全体網羅性・模試難易度の承認とは別。,,complete
q-0832,追加,,欠勤算定と懲戒減額を理由で区別し、限度内なら必ず有効との誤解も防止。 全体網羅性・模試難易度の承認とは別。,,complete
q-0833,追加,,書面直接取得を指定して目的明示の時期・具体性を確認。 全体網羅性・模試難易度の承認とは別。,,complete
q-0834,追加,,2026年9月1日の健康50等級・厚年32等級の上下限を原表画像で確認。 全体網羅性・模試難易度の承認とは別。,,complete
q-0835,追加,,領収書に基づく通常必要な実費弁償と課税非課税の別を確認。 全体網羅性・模試難易度の承認とは別。,,complete
q-0836,追加,,"原表で65≤70<75→45700、駐車min(6000,5000)=5000、55000−50700=4300。4/1以後支払われるべき当月分を明示。 全体網羅性・模試難易度の承認とは別。",,complete
q-0837,追加,,通常の賞与の源泉徴収欄を、提出先と支払者の関係から選ぶ新規模試問題。旧395とは技能が異なるため新規ID・習熟移行なし。,,complete
